name,url,summary
ACRIS - Personal Property Legals,https://data.cityofnewyork.us/City-Government/ACRIS-Personal-Property-Legals/uqqa-hym2,GIS data: Boundaries of Municipal Court Districts.
2021 Yellow Taxi Trip Data,https://data.cityofnewyork.us/Transportation/2021-Yellow-Taxi-Trip-Data/m6nq-qud6,GIS data: Boundaries of Municipal Court Districts.
Historic Districts (Map),https://data.cityofnewyork.us/Housing-Development/Historic-Districts-Map-/xbvj-gfnw,GIS data: Boundaries of Municipal Court Districts.
ACRIS - Personal Property Master,https://data.cityofnewyork.us/City-Government/ACRIS-Personal-Property-Master/sv7x-dduq,GIS data: Boundaries of Municipal Court Districts.
NYPD Sectors,https://data.cityofnewyork.us/Public-Safety/NYPD-Sectors/eizi-ujye,Geographic boundaries of NYPD sectors.
Mental Health Service Finder Data,https://data.cityofnewyork.us/Health/Mental-Health-Service-Finder-Data/8nqg-ia7v,Geographic boundaries of NYPD sectors.
ACRIS - Country Codes,https://data.cityofnewyork.us/City-Government/ACRIS-Country-Codes/j2iz-mwzu,Geographic boundaries of NYPD sectors.
NYC Community Based Organizations,https://data.cityofnewyork.us/Social-Services/NYC-Community-Based-Organizations/i4kb-6ab6,Geographic boundaries of NYPD sectors.
NYC Cooling Tower Registrations,https://data.cityofnewyork.us/Health/NYC-Cooling-Tower-Registrations/y4fw-iqfr,Geographic boundaries of NYPD sectors.
Walk-to-a-Park Service area,https://data.cityofnewyork.us/Recreation/Walk-to-a-Park-Service-area/5vb5-y6cv,Geographic boundaries of NYPD sectors.
DOF: Summary of Neighborhood Sales by Neighborhood Citywide by Borough,https://data.cityofnewyork.us/City-Government/DOF-Summary-of-Neighborhood-Sales-by-Neighborhood-/5ebm-myj7,Geographic boundaries of NYPD sectors.
Metal Content of Consumer Products Tested by the NYC Health Department,https://data.cityofnewyork.us/Health/Metal-Content-of-Consumer-Products-Tested-by-the-N/da9u-wz3r,Geographic boundaries of NYPD sectors.
2019 - 2020 School Locations,https://data.cityofnewyork.us/Education/2019-2020-School-Locations/wg9x-4ke6,Geographic boundaries of NYPD sectors.
Lost Property Contact Information,https://data.cityofnewyork.us/Transportation/Lost-Property-Contact-Information/dg7a-jiz2,Geographic boundaries of NYPD sectors.
OneNYC Indicators (Historical),https://data.cityofnewyork.us/City-Government/OneNYC-Indicators-Historical-/f34v-uffx,Geographic boundaries of NYPD sectors.
VZV_Speed Limits,https://data.cityofnewyork.us/Transportation/VZV_Speed-Limits/7n5j-865y,Geographic boundaries of NYPD sectors.
GED Plus Locations,https://data.cityofnewyork.us/Education/GED-Plus-Locations/pd5h-92mc,Geographic boundaries of NYPD sectors.
NYC Taxi and Limousine Commission authorized Dispatch Service Providers (DSP),https://data.cityofnewyork.us/Transportation/NYC-Taxi-and-Limousine-Commission-authorized-Dispa/2n4x-d97d,Geographic boundaries of NYPD sectors.
NYC Stormwater Flood Map - Extreme Flood with 2080 Sea Level Rise,https://data.cityofnewyork.us/City-Government/NYC-Stormwater-Flood-Map-Extreme-Flood-with-2080-S/w8eg-8ha6,Geographic boundaries of NYPD sectors.
Street Sign Work Orders,https://data.cityofnewyork.us/Transportation/Street-Sign-Work-Orders/qt6m-xctn,Geographic boundaries of NYPD sectors.
Projected Population 2010-2040 - Summary,https://data.cityofnewyork.us/City-Government/Projected-Population-2010-2040-Summary/ph5g-sr3v,Geographic boundaries of NYPD sectors.
Latin Media Organization Map,https://data.cityofnewyork.us/Recreation/Latin-Media-Organization-Map/b59s-jsgk,Geographic boundaries of NYPD sectors.
New York City Museums,https://data.cityofnewyork.us/Recreation/New-York-City-Museums/ekax-ky3z,Geographic boundaries of NYPD sectors.
Waiting List for General Vendor Licenses,https://data.cityofnewyork.us/Business/Waiting-List-for-General-Vendor-Licenses/6y5g-5hkj,Geographic boundaries of NYPD sectors.
Street Construction Inspections and Corrective Action Requests,https://data.cityofnewyork.us/Transportation/Street-Construction-Inspections-and-Corrective-Act/ydkf-mpxb,Geographic boundaries of NYPD sectors.
NYCEM Emergency Notifications,https://data.cityofnewyork.us/Public-Safety/NYCEM-Emergency-Notifications/8vv7-7wx3,Geographic boundaries of NYPD sectors.
DSNY Litter Basket (Map),https://data.cityofnewyork.us/dataset/DSNY-Litter-Basket-Map-/d6m8-cwh9,Geographic boundaries of NYPD sectors.
2017 - 2018 School Locations,https://data.cityofnewyork.us/Education/2017-2018-School-Locations/p6h4-mpyy,Geographic boundaries of NYPD sectors.
Board of Standards and Appeals (BSA) Applications Status,https://data.cityofnewyork.us/City-Government/Board-of-Standards-and-Appeals-BSA-Applications-St/yvxd-uipr,Geographic boundaries of NYPD sectors.
Watershed Water Quality Data,https://data.cityofnewyork.us/Environment/Watershed-Water-Quality-Data/y43c-5n92,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
2016 DOE High School Directory,https://data.cityofnewyork.us/Education/2016-DOE-High-School-Directory/7crd-d9xh,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Primary Care Access and Planning - Health Insurance Enrollment (Map),https://data.cityofnewyork.us/Health/Primary-Care-Access-and-Planning-Health-Insurance-/j7nh-487d,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
1995 Street Tree Census,https://data.cityofnewyork.us/Environment/1995-Street-Tree-Census/tn4g-ski5,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
NYC Free Tax Prep Sites Map,https://data.cityofnewyork.us/Business/NYC-Free-Tax-Prep-Sites-Map/dze7-citg,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Exemption Classification Codes,https://data.cityofnewyork.us/City-Government/Exemption-Classification-Codes/myn9-hwsy,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Self-Reported Drinking Water Tank Inspection Results,https://data.cityofnewyork.us/Health/Self-Reported-Drinking-Water-Tank-Inspection-Resul/gjm4-k24g,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
In-Service Alarm Box Locations,https://data.cityofnewyork.us/Public-Safety/In-Service-Alarm-Box-Locations/v57i-gtxb,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Hyperlocal Temperature Monitoring,https://data.cityofnewyork.us/dataset/Hyperlocal-Temperature-Monitoring/qdq3-9eqn,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
2016 NYC Open Data Plan: Future Releases,https://data.cityofnewyork.us/City-Government/2016-NYC-Open-Data-Plan-Future-Releases/vdem-2i66,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
NYC Parks Drinking Fountains Map,https://data.cityofnewyork.us/Recreation/NYC-Parks-Drinking-Fountains-Map/622h-mkfu,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
NYC Urban Tree Canopy Assessment Metrics 2010,https://data.cityofnewyork.us/Environment/NYC-Urban-Tree-Canopy-Assessment-Metrics-2010/hnxz-kkn5,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Certification of No Harassment (CONH) Pilot Building List,https://data.cityofnewyork.us/Housing-Development/Certification-of-No-Harassment-CONH-Pilot-Building/bzxi-2tsw,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Assessment Actions,https://data.cityofnewyork.us/City-Government/Assessment-Actions/4nft-bihw,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Street Name Dictionary,https://data.cityofnewyork.us/City-Government/Street-Name-Dictionary/w4v2-rv6b,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Borough Enrollment Offices,https://data.cityofnewyork.us/Education/Borough-Enrollment-Offices/vz8c-29aj,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Motor Vehicle Collisions Summary Reports,https://data.cityofnewyork.us/Public-Safety/Motor-Vehicle-Collisions-Summary-Reports/r7rr-2vqh,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
DOHMH HIV/AIDS Annual Report,https://data.cityofnewyork.us/Health/DOHMH-HIV-AIDS-Annual-Report/fju2-rdad,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
NYC Benefits Platform: Benefits and Programs Dataset,https://data.cityofnewyork.us/Social-Services/NYC-Benefits-Platform-Benefits-and-Programs-Datase/kvhd-5fmu,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Center & Service Locations,https://data.cityofnewyork.us/dataset/Center-Service-Locations/6smc-7mk6,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
NYPD Calls for Service (Historic),https://data.cityofnewyork.us/Public-Safety/NYPD-Calls-for-Service-Historic-/d6zx-ckhd,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Parking Violations Issued - Fiscal Year 2020,https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2020/p7t3-5i9s,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Borough Boundaries (Water Areas Included),https://data.cityofnewyork.us/City-Government/Borough-Boundaries-Water-Areas-Included-/tv64-9x69,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Buildings by Borough and Community District,https://data.cityofnewyork.us/Social-Services/Buildings-by-Borough-and-Community-District/3qem-6v3v,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
2013 Campaign Contributions,https://data.cityofnewyork.us/City-Government/2013-Campaign-Contributions/n8p9-7jxp,"Data collected to fulfill the requirements of the SWTR (Surface Water Treatment Rule) and FAD (Filtration Avoidance Determination).  Data is collected via grab sampling, analysis, LIMS data capture and reporting.  Each record represents either a four hour turbidity result, a 24 hour average turbidty result, or a daily fecal coliform result from DEL18DT (Delaware Shaft 18 downtake).  Data is used to monitor compliance with the requirements above.  There are no limitations for the data."
Shelter Repair Scorecard,https://data.cityofnewyork.us/Social-Services/Shelter-Repair-Scorecard/dvaj-b7yx,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Local Law 44 Disqualified List,https://data.cityofnewyork.us/Housing-Development/Local-Law-44-Disqualified-List/9s68-zggy,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYCHA PSA (Police Service Areas),https://data.cityofnewyork.us/Housing-Development/NYCHA-PSA-Police-Service-Areas-/72wx-vdjr,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Capital Budget,https://data.cityofnewyork.us/City-Government/Capital-Budget/46m8-77gv,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
New York City Truck Routes,https://data.cityofnewyork.us/Transportation/New-York-City-Truck-Routes/jjja-shxy,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Inmate Admissions,https://data.cityofnewyork.us/Public-Safety/Inmate-Admissions/6teu-xtgp,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Taxicab Partition Manufacturers and Installers,https://data.cityofnewyork.us/Transportation/Taxicab-Partition-Manufacturers-and-Installers/y9b6-624z,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Open Data Release Tracker,https://data.cityofnewyork.us/City-Government/NYC-Open-Data-Release-Tracker/qj2z-ibhs,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Citywide Marketing Directory,https://data.cityofnewyork.us/City-Government/Citywide-Marketing-Directory/gc4z-q69i,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
WiredNYC – All Buildings Data,https://data.cityofnewyork.us/NYC-BigApps/WiredNYC-All-Buildings-Data/a6nj-cfbz,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Planimetric Database: Curbs,https://data.cityofnewyork.us/City-Government/NYC-Planimetric-Database-Curbs/ikvd-dex8,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Council Constituent Services,https://data.cityofnewyork.us/City-Government/NYC-Council-Constituent-Services/b9km-gdpy,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Parking Violations Issued - Fiscal Year 2022,https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2022/7mxj-7a6y,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Waterfront Access Plans,https://data.cityofnewyork.us/Environment/Waterfront-Access-Plans/d9z4-v86m,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
DOF Condominium Comparable Rental Income in NYC,https://data.cityofnewyork.us/City-Government/DOF-Condominium-Comparable-Rental-Income-in-NYC/9ck6-2jew,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Stormwater Flood Map - Moderate Flood with Current Sea Levels,https://data.cityofnewyork.us/Environment/NYC-Stormwater-Flood-Map-Moderate-Flood-with-Curre/7r5q-vr7p,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
2020 Neighborhood Tabulation Areas (NTAs) - Tabular,https://data.cityofnewyork.us/City-Government/2020-Neighborhood-Tabulation-Areas-NTAs-Tabular/9nt8-h7nd,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Inventory of New York City Greenhouse Gas Emissions - Citywide GHG Emissions Summary (2016),https://data.cityofnewyork.us/Environment/Inventory-of-New-York-City-Greenhouse-Gas-Emission/k3e2-emsq,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Permitted Event Information - Historical,https://data.cityofnewyork.us/City-Government/NYC-Permitted-Event-Information-Historical/bkfu-528j,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
2005 - 2020 Quality Review Ratings,https://data.cityofnewyork.us/Education/2005-2020-Quality-Review-Ratings/3wfy-sn5g,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
NYC Business Acceleration Businesses Served and Jobs Created,https://data.cityofnewyork.us/Business/NYC-Business-Acceleration-Businesses-Served-and-Jo/9b9u-8989,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Financial Empowerment Centers,https://data.cityofnewyork.us/Business/Financial-Empowerment-Centers/dt2z-amuf,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
.nyc Domain Registrations,https://data.cityofnewyork.us/Business/-nyc-Domain-Registrations/9cw8-7heb,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
VZV_Speed Humps,https://data.cityofnewyork.us/Transportation/VZV_Speed-Humps/7f9e-jic4,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Street Hail Livery (SHL) Taxi Initial Inspection Schedule,https://data.cityofnewyork.us/Transportation/Street-Hail-Livery-SHL-Taxi-Initial-Inspection-Sch/rdxc-q253,A list of all shelter buildings in the DHS system with the number of violations issued to that building.
Fire Battalions,https://data.cityofnewyork.us/Public-Safety/Fire-Battalions/uh7r-6nya,GIS data: Boundaries of Fire Battalions.
Beach Water Samples,https://data.cityofnewyork.us/Health/Beach-Water-Samples/2xir-kwzz,GIS data: Boundaries of Fire Battalions.
Local Law 44 - Rent Affordability,https://data.cityofnewyork.us/Housing-Development/Local-Law-44-Rent-Affordability/93d2-wh7s,GIS data: Boundaries of Fire Battalions.
ACS Community Partners,https://data.cityofnewyork.us/Social-Services/ACS-Community-Partners/9hyh-zkx9,GIS data: Boundaries of Fire Battalions.
Primary Residential Zoning by lot,https://data.cityofnewyork.us/Housing-Development/Primary-Residential-Zoning-by-lot/ieyi-rqsn,GIS data: Boundaries of Fire Battalions.
DSNY Litter Basket Inventory,https://data.cityofnewyork.us/dataset/DSNY-Litter-Basket-Inventory/8znf-7b2c,GIS data: Boundaries of Fire Battalions.
Minority and Women-Owned  Business Enterprise Statistics,https://data.cityofnewyork.us/City-Government/Minority-and-Women-Owned-Business-Enterprise-Stati/svyi-maaj,GIS data: Boundaries of Fire Battalions.
Modified Zip Code Tabulation Areas (MODZCTA) Map,https://data.cityofnewyork.us/Health/Modified-Zip-Code-Tabulation-Areas-MODZCTA-Map/5fzm-kpwv,GIS data: Boundaries of Fire Battalions.
2021 DOE High School Directory,https://data.cityofnewyork.us/Education/2021-DOE-High-School-Directory/8b6c-7uty,GIS data: Boundaries of Fire Battalions.
Weekday Traffic Updates,https://data.cityofnewyork.us/Transportation/Weekday-Traffic-Updates/vihk-m25f,GIS data: Boundaries of Fire Battalions.
DOF: Refund List - Real property Tax,https://data.cityofnewyork.us/City-Government/DOF-Refund-List-Real-property-Tax/j7in-ctnu,GIS data: Boundaries of Fire Battalions.
NYPD Use of Force Incidents,https://data.cityofnewyork.us/Public-Safety/NYPD-Use-of-Force-Incidents/f4tj-796d,GIS data: Boundaries of Fire Battalions.
2020-2021 SHSAT Admissions Test Offers By Sending School,https://data.cityofnewyork.us/Education/2020-2021-SHSAT-Admissions-Test-Offers-By-Sending-/k8ah-28f4,GIS data: Boundaries of Fire Battalions.
City Owned and Leased Property (COLP) – Shapefile,https://data.cityofnewyork.us/City-Government/City-Owned-and-Leased-Property-COLP-Shapefile/2mhq-um7h,GIS data: Boundaries of Fire Battalions.
TLC Driver Education 24 Hour Course Providers,https://data.cityofnewyork.us/Transportation/TLC-Driver-Education-24-Hour-Course-Providers/wzur-rhz9,GIS data: Boundaries of Fire Battalions.
Privately Owned Public Spaces (POPS),https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,GIS data: Boundaries of Fire Battalions.
DOB NOW: Build Elevator Device Details,https://data.cityofnewyork.us/Housing-Development/DOB-NOW-Build-Elevator-Device-Details/juyv-2jek,GIS data: Boundaries of Fire Battalions.
Waterfront Access Map Data: Shapefile,https://data.cityofnewyork.us/City-Government/Waterfront-Access-Map-Data-Shapefile/388s-pnvc,GIS data: Boundaries of Fire Battalions.
Parking Meters- ParkNYC Blockfaces,https://data.cityofnewyork.us/Transportation/Parking-Meters-ParkNYC-Blockfaces/s7zi-dgdx,GIS data: Boundaries of Fire Battalions.
Local Law 44 - Projects,https://data.cityofnewyork.us/Housing-Development/Local-Law-44-Projects/ucdy-byxd,GIS data: Boundaries of Fire Battalions.
NYC Service: Volunteer Opportunities (Historical),https://data.cityofnewyork.us/Social-Services/NYC-Service-Volunteer-Opportunities-Historical-/bquu-z2ht,GIS data: Boundaries of Fire Battalions.
Internet Master Plan: Adoption and Infrastructure Data by Neighborhood,https://data.cityofnewyork.us/City-Government/Internet-Master-Plan-Adoption-and-Infrastructure-D/fg5j-q5nk,GIS data: Boundaries of Fire Battalions.
Council Members,https://data.cityofnewyork.us/City-Government/Council-Members/uvw5-9znb,GIS data: Boundaries of Fire Battalions.
NYC Parks Monuments,https://data.cityofnewyork.us/Recreation/NYC-Parks-Monuments/6rrm-vxj9,GIS data: Boundaries of Fire Battalions.
Directory Of Awarded Construction Contracts,https://data.cityofnewyork.us/Housing-Development/Directory-Of-Awarded-Construction-Contracts/j7gw-gcxi,GIS data: Boundaries of Fire Battalions.
Community Food Connection (CFC),https://data.cityofnewyork.us/Social-Services/Community-Food-Connection-CFC-/mpqk-skis,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Electronics Drop Off Locations in NYC,https://data.cityofnewyork.us/Environment/Electronics-Drop-Off-Locations-in-NYC/wshr-5vic,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Protected Streets Map - Block (Dataset),https://data.cityofnewyork.us/Transportation/Protected-Streets-Map-Block-Dataset-/wyih-3nzf,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Citywide Outfalls,https://data.cityofnewyork.us/Environment/Citywide-Outfalls/b9ze-z4u4,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Parking Regulation Locations and Signs,https://data.cityofnewyork.us/Transportation/Parking-Regulation-Locations-and-Signs/nfid-uabd,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Revenue Budget & Financial Plan -- Exec\Adpt\Prel,https://data.cityofnewyork.us/City-Government/Revenue-Budget-Financial-Plan-Exec-Adpt-Prel/ugzk-a6x4,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
2010 Census Tract to Neighborhood Tabulation Area Equivalency table,https://data.cityofnewyork.us/City-Government/2010-Census-Tract-to-Neighborhood-Tabulation-Area-/8ius-dhrr,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
DYCD Participant Demographics by Zip Code,https://data.cityofnewyork.us/Social-Services/DYCD-Participant-Demographics-by-Zip-Code/hebw-6hze,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Housing Database,https://data.cityofnewyork.us/Housing-Development/Housing-Database/6umk-irkx,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
HIV Testing Locations,https://data.cityofnewyork.us/Health/HIV-Testing-Locations/72ss-25qh,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Sidewalk Dismissal Inspection Tracking,https://data.cityofnewyork.us/Transportation/Sidewalk-Dismissal-Inspection-Tracking/p4u2-3jgx,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
Zoning GIS Data: Geodatabase,https://data.cityofnewyork.us/City-Government/Zoning-GIS-Data-Geodatabase/mm69-vrje,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
2014 Yellow Taxi Trip Data,https://data.cityofnewyork.us/Transportation/2014-Yellow-Taxi-Trip-Data/gkne-dk5s,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
