name,url,summary
AIRS/Aqua L1B Near Real Time (NRT) Infrared (IR) geolocated and calibrated radiances in BUFR format V005 (AIRIBRAD_NRT_BUFR) at GES DISC - Catalog,https://catalog.data.gov//dataset/airs-aqua-l1b-near-real-time-nrt-infrared-ir-geolocated-and-calibrated-radiances-in-bufr-f,"WARNING: On 2021/09/23 the EOS Aqua executed a Deep Space Maneuver (DSM). In the DSM, the spacecraft is turned such that the normal Earth field of regard is deep space."
Ground-Based Global Navigation Satellite System (GNSS) GLONASS Broadcast Ephemeris Data (daily files) from NASA CDDIS - Catalog,https://catalog.data.gov//dataset/ground-based-global-navigation-satellite-system-gnss-glonass-broadcast-ephemeris-data-dail,"This dataset consists of ground-based Global Navigation Satellite System (GNSS) GLObal NAvigation Satellite System (GLONASS) Broadcast Ephemeris Data (daily files) from the NASA Crustal Dynamics Data Information System (CDDIS). GNSS provide autonomous geo-spatial positioning with global coverage. GNSS data sets from ground receivers at the CDDIS consist primarily of the data from the U.S. Global Positioning System (GPS) and the Russian GLONASS. Since 2011, the CDDIS GNSS archive includes data from other GNSS (Europe’s Galileo, China’s Beidou, Japan’s Quasi-Zenith Satellite System/QZSS, the Indian Regional Navigation Satellite System/IRNSS, and worldwide Satellite Based Augmentation Systems/SBASs), which are similar to the U.S. GPS in terms of the satellite constellation, orbits, and signal structure. The daily GLONASS broadcast ephemeris files contain one day of GLONASS broadcast navigation data in RINEX format from a global permanent network of ground-based receivers, one file per site. More information about these data is available on the CDDIS website at "
Ground-Based Doppler Orbitography by Radiopositioning Integrated on Satellite (DORIS) Satellite Orbit Product from NASA CDDIS - Catalog,https://catalog.data.gov//dataset/ground-based-doppler-orbitography-by-radiopositioning-integrated-on-satellite-doris-satell,Doppler Orbitography by Radiopositioning Integrated on Satellite (DORIS) Satellite Orbit Product from the NASA Crustal Dynamics Data Information System (CDDIS). DORIS is a dual-frequency Doppler system consisting of a receiver flying aboard a satellite and a globally distributed network of ground beacons. The DORIS receiver on-board the orbiting satellite tracks the dual-frequency radio signals transmitted by the network of ground beacons and generates the DORIS data. A measurement is made of either the Doppler shift or absolute phase as the satellite’s orbit moves over the ground-based beacon. DORIS data records contain a time-tagged range-rate measurement with associated ancillary information. DORIS observations from a global network can be utilized for a variety of products. Analysis Centers (ACs) of the International DORIS Service (IDS) retrieve DORIS data on a regular basis to compute various DORIS products from data generated by the DORIS beacons supporting the IDS network. These products include orbits of satellites with DORIS receivers onboard. These orbit products are available in SP1 or SP3 orbit format.
"CERES and GEO-Enhanced TOA, Within-Atmosphere and Surface Fluxes, Clouds and Aerosols Monthly Terra-NOAA20 Edition4A - Catalog",https://catalog.data.gov//dataset/ceres-and-geo-enhanced-toa-within-atmosphere-and-surface-fluxes-clouds-and-aerosols-monthl-eaa02,"CER_SYN1deg-Month_Terra-NOAA20_Edition4A is the Clouds and the Earth's Radiant Energy System (CERES) and geostationary (GEO)-Enhanced Top of Atmosphere (TOA), Within-Atmosphere, and Surface Fluxes, Clouds and Aerosols Monthly Terra-NOAA20 Edition4A data product. Data was collected using the following instruments and platforms: Imaging Radiometers on the Geostationary Satellites platform, CERES Flight Model 1 (FM1), CERES FM2, CERES Scanner, and MODIS on Terra; and CERES FM6 and VIIRS on NOAA-20. Data collection for this product is ongoing."
"MODIS (Aqua/Terra) Cloud Properties Level 3 monthly, 1x1 degree grid - Catalog",https://catalog.data.gov//dataset/modis-aqua-terra-cloud-properties-level-3-monthly-1x1-degree-grid-28156,"The combined MODIS (Aqua/Terra) Cloud Properties Level 3 monthly, 1x1 degree grid product represents a new addition that is especially geared to facilitate climate scientists who deal with both models and observations. MCD06COSP_D3_MODIS represents the daily product’s short-name.  The “COSP” acronym in its short-name stands for  Cloud Feedback Model Intercomparison Project (CFMIP) Observation Simulator Package. The L3 monthly product is derived by aggregating the daily-produced Aqua+Terra/MODIS D3 Cloud Properties product (MCD06COSP_D3_MODIS).  Provided in netCDF4 format, it contains 23 aggregated science data sets (SDS/parameters)."
BOREAS Elevation Contours over the NSA and SSA ARC/Info Generate Format - Catalog,https://catalog.data.gov//dataset/boreas-elevation-contours-over-the-nsa-and-ssa-arc-info-generate-format-d12e1,"Elevation contours over the NSA and SSA in ARC/Info Generate Format.  Data cover portions of the BOREAS Northern Study Area (NSA) and Southern Study Area (SSA) and are on a scale of 1:50,000."
Global Navigation Satellite System (GNSS) Ionosphere Vertical Total Electron Content (VTEC) Final Product from NASA CDDIS - Catalog,https://catalog.data.gov//dataset/global-navigation-satellite-system-gnss-ionosphere-vertical-total-electron-content-vtec-fi,"This derived product set consists of Global Navigation Satellite System Final Ionosphere Vertical Total Electron Content (VTEC) product (daily files) from the NASA Crustal Dynamics Data Information System (CDDIS). The VTEC product files also include Delay Code Bias (DCB) values for GNSS satellites and ground receivers derived during the analysis. GNSS provide autonomous geo-spatial positioning with global coverage. GNSS data sets from ground receivers at the CDDIS consist primarily of the data from the U.S. Global Positioning System (GPS) and the Russian GLObal NAvigation Satellite System (GLONASS). Since 2011, the CDDIS GNSS archive includes data from other GNSS (Europe’s Galileo, China’s Beidou, Japan’s Quasi-Zenith Satellite System/QZSS, the Indian Regional Navigation Satellite System/IRNSS, and worldwide Satellite Based Augmentation Systems/SBASs), which are similar to the U.S. GPS in terms of the satellite constellation, orbits, and signal structure. GNSS observations from a global network can be utilized for atmospheric measurements. Analysis Centers (ACs) of the International GNSS Service (IGS) retrieve GNSS data on regular schedules to produce independently computed VTEC maps. The IGS Ionosphere Analysis Center Coordinator (ACC) uses these individual AC solutions to generate the official IGS VTEC maps. The final VTEC maps are computed with a resolution of 2 hours in UT, 5 degrees in longitude and 2.5 degrees in latitude; they have an availability with a latency of 11 days."
SMAP_L1A_RADAR_RECEIVE_ONLY_QA_V003 - Catalog,https://catalog.data.gov//dataset/smap-l1a-radar-receive-only-qa-v003,SMAP Level 1A Radar Receive Only Data Quality Information Version 3
"BOREAS TE-18, 60-m, Radiometrically Rectified Landsat TM Imagery - Catalog",https://catalog.data.gov//dataset/boreas-te-18-60-m-radiometrically-rectified-landsat-tm-imagery-68501,The BOREAS TE-18 team used a radiometric rectification process to produce standardized DN values for a series of Landsat TM images of the BOREAS SSA and NSA in order to compare images that were collected under different atmospheric conditions. The images for each study area were referenced to an image that had very clear atmospheric qualities.
Near-Real-Time DMSP SSM/I-SSMIS Daily Polar Gridded Brightness Temperatures V002 - Catalog,https://catalog.data.gov//dataset/near-real-time-dmsp-ssm-i-ssmis-daily-polar-gridded-brightness-temperatures-v002-cfc02,The Near-Real-Time DMSP SSM/I-SSMIS Daily Polar Gridded Brightness Temperature product provides near-real-time polar stereographic gridded daily brightness temperatures for both the Northern and Southern Hemispheres.
Ground-Based Global Navigation Satellite System Differential Code Bias Product from NASA CDDIS - Catalog,https://catalog.data.gov//dataset/ground-based-global-navigation-satellite-system-differential-code-bias-product-from-nasa-c,"This dataset consists of differential code biases (DCBs) from a network of ground-based Global Navigation Satellite System (GNSS) station and available from the NASA Crustal Dynamics Data Information System (CDDIS). GNSS provide autonomous geo-spatial positioning with global coverage. GNSS data sets from ground receivers at the CDDIS consist primarily of the data from the U.S. Global Positioning System (GPS) and the Russian GLObal NAvigation Satellite System (GLONASS). Since 2011, the CDDIS GNSS archive includes data from other GNSS (Europe’s Galileo, China’s Beidou, Japan’s Quasi-Zenith Satellite System/QZSS, the Indian Regional Navigation Satellite System/IRNSS, and worldwide Satellite Based Augmentation Systems/SBASs), which are similar to the U.S. GPS in terms of the satellite constellation, orbits, and signal structure. DCBs are the systematic errors, or biases, between two GNSS code observations at the same or different frequencies. DCBs are required for code-based positioning of GNSS receivers, extracting ionosphere total electron content (TEC), and other applications. Proper knowledge of DCBs is crucial to many navigation applications but also non-navigation applications such as ionospheric analysis and time transfer. With all of the new signals offered by modernized and new GNSS constellations, analysts now require a comprehensive multi-GNSS DCB product. More information about these data is available on the CDDIS website at "
BOREAS Landsat TM Level-3p Imagery: Geocoded and Scaled At-Sensor Radiance - Catalog,https://catalog.data.gov//dataset/boreas-landsat-tm-level-3p-imagery-geocoded-and-scaled-at-sensor-radiance-05c39,"For BOREAS, the level-3p Landsat TM data were used to supplement the level-3s Landsat TM products.  Along with the other remotely sensed images, the Landsat TM images were collected in order to provide spatially extensive information over the primary study areas.  This information includes radiant energy, detailed land cover, and biophysical parameter maps such as FPAR and LAI. Geographically, the level-3p images cover the BOREAS NSA and SSA.  Temporally, the four images cover the period of 20-Aug-1988 to 07-Jun-1994.  Except for the 07-Jun-1994 image which contains 7 bands, the other three only contain 3 bands."
"Landscape Map of the Russian Arctic Coastal Zone, Version 1 - Catalog",https://catalog.data.gov//dataset/landscape-map-of-the-russian-arctic-coastal-zone-version-1,"The map consists of ESRI Shapefiles of landscape polygons (in landscape unit types) for the Russian Arctic coastal zone (scale 1:4,000,000). The map is based on a digital circumpolar Lambert projection map. Polygons have a single attribute (LAND-ID). LAND-ID is an eight-character code that describes the landscape unit. The first two digits code zone, the third and fourth code landscape, the fifth through seventh code lithology, and the eighth codes substrate chemistry. The code is described in detail in an accompanying legend. Large polygons enclosing islands, or continental land areas between major rivers, form the boundaries of many smaller landscape polygons. These large enclosing polygons have LAND-ID values of 0. Some smaller islands (e.g., Zemlya Frantsa) have no codes associated with them. Areas on the far eastern portion of the map also have no code."
SMAP L3 Radiometer Global and Northern Hemisphere Daily 36 km EASE-Grid Freeze/Thaw State V004 - Catalog,https://catalog.data.gov//dataset/smap-l3-radiometer-global-and-northern-hemisphere-daily-36-km-ease-grid-freeze-thaw-state--76295,"This Level-3 (L3) product provides a daily composite of landscape freeze/thaw conditions retrieved by the Soil Moisture Active Passive (SMAP) radiometer from 6:00 a.m. descending and 6:00 p.m. ascending half-orbit passes. SMAP L-band brightness temperatures are used to derive freeze/thaw state and transition data, which are then resampled to both an Earth-fixed, Northern Hemisphere azimuthal 36 km Equal-Area Scalable Earth Grid (EASE-Grid 2.0), and to an Earth-fixed global 36 km EASE-Grid 2.0."
"Arctic and Antarctic Regional Masks for Sea Ice and Related Data Products, Version 1 - Catalog",https://catalog.data.gov//dataset/arctic-and-antarctic-regional-masks-for-sea-ice-and-related-data-products-version-1-a89ab,"This data product is a set of polar ocean region masks. The masks have been developed primarily to support sea ice products, but they are potentially useful for other applications."
"Permafrost Map of Alaska, USA, Version 1 - Catalog",https://catalog.data.gov//dataset/permafrost-map-of-alaska-usa-version-1,"This data set consists of a geo-referenced digital map and attribute data derived from the publication 'Permafrost map of Alaska'. The map is presented at a scale of 1 to 2,500,000 and shows the correlation of physiographic province to presence of permafrost across the state of Alaska. The digital data were prepared under the U.S. Geological Survey Global Change Program, Land Data Systems - Arctic Land Processes Studies for display and analysis of terrain. The line work was captured by hand digitizing the source map, Ferrians, O.J., 1965, Permafrost map of Alaska - U.S. Geological Survey Miscellaneous Geologic Investigations Map I-445. Scale 1 to 2,500,000. The digital map was assembled and edited in ARC/INFO. The source map projection is polyconic. It is based on the Clarke 1866 ellipsoid with a central meridian of 150 W longitude. The data were geo-referenced from digitizer coordinates to the polyconic projection and then projected into an Albers Equal Area projection. The coastline was taken from the U.S Geological Survey, 1 to 2,000,000 scale Digital Line Graph data (U.S. Geological Survey, 1987). Attributes for the permafrost map were assigned. Metadata documentation was completed in 1996. The map units are closed polygons that are generalized in shape and size. They are defined in terms of their physiographic characteristics and association with permafrost. Each unit differs with respect to all other units and is uniquely identified as follows.
11 Mountainous Area underlain by continuous permafrost
12 Mountainous Area underlain by discontinuous permafrost
13 Mountainous Area underlain by isolated masses of permafrost
21 Lowland and Upland Area underlain by thick permafrost
22 Lowland and Upland Area underlain by moderately thick to thin permafrost
23 Lowland and Upland Area underlain by discontinuous permafrost
24 Lowland and Upland Area underlain by numerous isolated masses of permafrost
25 Lowland and Upland Area underlain by isolated masses of permafrost
26 Lowland and Upland Area generally free of permafrost"
VIIRS/NPP CGF Snow Cover Daily L3 Global 375m SIN Grid V001 - Catalog,https://catalog.data.gov//dataset/viirs-npp-cgf-snow-cover-daily-l3-global-375m-sin-grid-v001,"This data set contains daily 'cloud-free' snow cover produced from the VIIRS/NPP Snow Cover Daily L3 Global 375m SIN Grid, Version 1 snow cover product. A cloud-gap-filled algorithm is utilized to replace ‘cloud-covered’ pixels with ‘cloud-free pixels’ for the purpose of estimating the snow cover that may exist under current cloud cover. The data are provided daily and mapped to a 375 m sinusoidal grid."
"Sea Ice Index, Version 3 - Catalog",https://catalog.data.gov//dataset/sea-ice-index-version-3,"The Sea Ice Index provides a quick look at Arctic- and Antarctic-wide changes in sea ice. It is a source for consistent, up-to-date sea ice extent and concentration images, in PNG format, and data values, in GeoTIFF and ASCII text files, from November 1978 to the present. Sea Ice Index images also depict trends and anomalies in ice cover calculated using a 30-year reference period of 1981 through 2010."
"Satellite Laser Ranging (SLR) AC Orbit Product (daily files, generated weekly) from NASA CDDIS - Catalog",https://catalog.data.gov//dataset/satellite-laser-ranging-slr-ac-orbit-product-daily-files-generated-weekly-from-nasa-cddis,"This derived product set consists of Satellite Laser Ranging Final Orbit Product (weekly files, generated weekly) from the NASA Crustal Dynamics Data Information System (CDDIS). SLR provides unambiguous range measurements to mm precision that can be aggregated over the global network to provide very accurate satellite orbits, time histories of station position and motion, and many other geophysical parameters. SLR operates in the optical region and is the only space geodetic technique that measures unambiguous range directly. Analysis of SLR data contributes to the terrestrial reference frame, modeling of the spatial and temporal variations of the Earth's gravitational field, and monitoring of millimeter-level variations in the location of the center of mass of the total Earth system (solid Earth-atmosphere-oceans). In addition, SLR provides precise orbit determination for spaceborne radar altimeter missions. It provides a means for sub-nanosecond global time transfer, and a basis for special tests of the Theory of General Relativity. Analysis Centers (ACs) of the International Laser Ranging Service (ILRS) retrieve SLR data on regular schedules to produce precise orbits identifying the position and velocity of satellites equipped with retroreflectors. The individual ILRS AC solutions are used by the Analysis Center Coordinators (ACC) to generate the official ILRS final combined orbit products, as well as backup combination. The final products are considered the most consistent and highest quality ILRS solutions; they consist of weekly orbit files, generated on a weekly basis with a typical delay of 3 days. All orbit solution files utilize the extended standard product-3 (SP3) format and span 7 days from 00:00 to 23:45 UTC."
ECOSTRESS Geolocation Daily L1B Global 70m V001 - Catalog,https://catalog.data.gov//dataset/ecostress-geolocation-daily-l1b-global-70m-v001,The ECOsystem Spaceborne Thermal Radiometer Experiment on Space Station (ECOSTRESS) mission measures the temperature of plants to better understand how much water plants need and how they respond to stress. ECOSTRESS is attached to the International Space Station (ISS) and collects data globally between 52° N and 52° S latitudes. A map of the acquisition coverage can be found in figure 2 on the ECOSTRESS website(
ATLAS/ICESat-2 L3A Sea Ice Height Quick Look V006 - Catalog,https://catalog.data.gov//dataset/atlas-icesat-2-l3a-sea-ice-height-quick-look-v006-ecccc,"ATL07QL is the quick look version of ATL07. Once final ATL07 files are available, the corresponding ATL07QL files will be removed. ATL07 contains along-track heights for sea ice and open water leads (at varying length scales) relative to the WGS84 ellipsoid (ITRF2014 reference frame) after adjustment for geoidal and tidal variations and inverted barometer effects. Height statistics and apparent reflectance are also provided. The data were acquired by the Advanced Topographic Laser Altimeter System (ATLAS) instrument on board the Ice, Cloud and land Elevation Satellite-2 (ICESat-2) observatory."
MODIS/Terra Sea Ice Extent and IST Daily L3 Global 4km EASE-Grid Day V061 - Catalog,https://catalog.data.gov//dataset/modis-terra-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v061-58157,This global Level-3 (L3) data set provides Northern and Southern Hemisphere maps of sea ice extent and ice surface temperature. The maps are generated by compositing 1 km observations from the 'MODIS/Terra Sea Ice Extent Daily L3 Global 1km EASE-Grid Day’ (
SMAP L1B Radiometer Half-Orbit Time-Ordered Brightness Temperatures V006 - Catalog,https://catalog.data.gov//dataset/smap-l1b-radiometer-half-orbit-time-ordered-brightness-temperatures-v006,This Level-1B (L1B) product provides calibrated estimates of time-ordered geolocated brightness temperatures measured by the Soil Moisture Active Passive (SMAP) passive microwave radiometer. SMAP L-band brightness temperatures are referenced to the Earth's surface with undesired and erroneous radiometric sources removed.
"Sentinel-3A OLCI Level-3M Global Mapped Earth-observation Reduced-Resolution (ERR) Inherent Optical Properties (IOP), Near Real-time (NRT) Data, version R2022.0 - Catalog",https://catalog.data.gov//dataset/sentinel-3a-olci-global-mapped-earth-observation-reduced-resolution-err-inherent-optical-p-938b0,"The Ocean Biology DAAC produces near real-time (quicklook) products using the best-available combination of ancillary data from meteorological and ozone data. As such, the inputs and the calibration used are less than optimal. Quicklook products provide a snapshot of the data during a short time period within a single orbit."
IWW 24 Hour Log-Master File/Data (24 Hour Log Data) - Catalog,https://catalog.data.gov//dataset/iww-24-hour-log-master-file-data-24-hour-log-data-eb3d3,"The 24-Hour Log data can only be retained if the data is relevant to the Homeland Security mission and can be legally retained under Intelligence Oversight regulations. rnrnThe information entered into the log is dependent upon the content of the source report used to generate the log entry. The information for each incident varies depending upon the incident and circumstances surrounding the collection of information about the incident. rnrnInformation may be collected about the person who reported the incident and people involved in a reported incident, which may turn up varying levels of personal information, most often name and citizenship. Additional personal information may be collected and may include, but is not limited to, Social Security Number, passport or driver's license numbers or other identifying information; location of residency, names of associates, political or religious aff1hat1ons or membership m some group or organization, and other information deemed important by the reporting official."
"MODIS (Aqua/Terra) Cloud Properties Level 3 daily, 1x1 degree grid - Catalog",https://catalog.data.gov//dataset/modis-aqua-terra-cloud-properties-level-3-daily-1x1-degree-grid-89d78,"The combined MODIS (Aqua/Terra) Cloud Properties Level 3 daily, 1x1 degree grid product represents a new addition that is especially geared to facilitate climate scientists who deal with both models and observations. MCD06COSP_D3_MODIS represents the daily product’s short-name.  The “COSP” acronym in its short-name stands for  Cloud Feedback Model Intercomparison Project (CFMIP) Observation Simulator Package. This product is an aggregation of combined MODIS Level-2 inputs from both the Terra and Aqua incarnations (MOD35/MOD06 and MYD35/MYD06, respectively), and employs an aggregation methodology consistent with the MOD08 and MYD08 products.  Provided in netCDF4 format, it contains 23 aggregated science data sets (SDS/parameters)."
IWW 24 Hour Log-Master File/Data (Categorized Records) - Catalog,https://catalog.data.gov//dataset/iww-24-hour-log-master-file-data-categorized-records-51f4b,"The 24-Hour Log is setup to alert management of records that will be due for review prior to the expiration date. At that time (or any time beforehand) a record can be reviewed and certified by the analyst that there is still a mission need to retain the information. The expiration date will then be set for an additional year out This can go on for as long as the information is deemed necessary for the mission. If a record arrives at its expiration date without being reviewed and approved, the record will automatically be purged from the system."
IWW 24 Hour Log-Master File/Data (Uncategorized Records) - Catalog,https://catalog.data.gov//dataset/iww-24-hour-log-master-file-data-uncategorized-records-2497e,"This same functionality exists for the uncategorized records, however with the 180-day deadline as opposed to the 1-year timeframe. If a category is determined for such a record, an update can be made, and the record will then be set with a 1-year out expiration date."
"Sentinel-3B OLCI Level-3B Global Binned Earth-observation Reduced Resolution (ERR) Chlorophyll (CHL) - Near Real-time (NRT) Data, version R2022.0 - Catalog",https://catalog.data.gov//dataset/sentinel-3b-olci-global-binned-earth-observation-reduced-resolution-err-chlorophyll-chl-ne-3d857,"The Ocean Biology DAAC produces near real-time (quicklook) products using the best-available combination of ancillary data from meteorological and ozone data. As such, the inputs and the calibration used are less than optimal. Quicklook products provide a snapshot of the data during a short time period within a single orbit."
Vaccination attestations and proof of vaccination records - Federal employees and contractors - Catalog,https://catalog.data.gov//dataset/vaccination-attestations-and-proof-of-vaccination-records-federal-employees-and-contractor,Records attesting to an individuals’ current vaccination status and providing proof or certification of vaccination. rnrnApplies only to records related to federal employees and contractors of the agency collecting the records.
lnteragency Committee Records - Catalog,https://catalog.data.gov//dataset/lnteragency-committee-records-7fbb4,"Records documenting the establishment and formation of interagency committees and their significant actions and decisions. Committee members may include representatives from other Federal agencies; State, Territory, Tribal, and local governments; international agencies; commercial business; non-for-profit businesses; labor unions; and/or public citizens. Records related to the establishment of the committee (e.g. charters, enacting legislation, filing letters to Congress, organization charts, committee bylaws, standard operating procedures, guidelines); records related to committee membership; records of committee meetings and hearings (e.g. agendas, meeting minutes, public comments, testimony received during hearings, transcripts of meetings and hearings); records related to committee findings (e.g. final reports, memoranda, letters to agency, studies produced by or for the committee); records related to research collected or created by the committee; correspondence; records related to committee termination; and other records documenting decisions, discussions, or actions related to the work of the committee."
lnteragency Committee Records - All other records - Catalog,https://catalog.data.gov//dataset/lnteragency-committee-records-all-other-records-80cb2,"All other records, including such records as:rn- Audiotapes and videotapes of meetings and hearings that have been fully transcribed.rn- Records relating to the logistical aspects of meetings and hearings.rn- Informal photographs and photographic images lacking adequate captioning, having technical or aesthetic deficiencies, 0r having coverage in excess of what is required for adequate and proper documentation.rn- Routine records such as responses to requests for information and logistical aspects of committee meetings and hearings.rn- PowerPoint presentations used for speeches that are not supplemented by speakers notes.rn- Drafts, including but not limited to, drafts of reports, studies, speeches, testimony, publications.rn- Pre-decisional correspondence and email messages.rn- General technical analysis written to inform a broad audience about promising technologies, such as technical notes and technical information bulletins.rn- Fact sheets.rn- Copies of records made available via a web site."
Information access and protection operational records-Records tracking and controlling access to protected information - Catalog,https://catalog.data.gov//dataset/information-access-and-protection-operational-records-records-tracking-and-controlling-acc,"Records tracking and controlling access to protected information includes:rn - records documenting receipt, internal routing, dispatch, or destruction of classified and controlled unclassified records rn - tracking databases and other records used to manage overall access programrn- requests and authorizations for individuals to have access to classified and controlled unclassified records and information"
Vaccination attestations and proof of vaccination records - Visitors - Catalog,https://catalog.data.gov//dataset/vaccination-attestations-and-proof-of-vaccination-records-visitors,Records attesting to an individuals’ current vaccination status and providing proof or certification of vaccination. rnrnIncludes federal employees and contractors visiting from other agencies.
Symptom screening and testing records - Contractors and visitors - Catalog,https://catalog.data.gov//dataset/symptom-screening-and-testing-records-contractors-and-visitors,"Records related to screening and testing intended to detect a possible communicable or infectious disease, if collected. Includes:rn- symptom check/screening datarn- testing records/resultsrnrnIncludes federal employees that are visiting from another agency."
Internal Agency Committee Records - All other records - Catalog,https://catalog.data.gov//dataset/internal-agency-committee-records-all-other-records-a8198,"All other records, including such records as:rn- Audiotapes and videotapes of meetings and hearings that have been fully transcribed.rn- Records relating to the logistical aspects of meetings and hearings.rn- Informal photographs and photographic images lacking adequate captioning, having technical or aesthetic deficiencies, or having coverage in excess of what is required for adequate and proper documentation.rn- Routine records such as responses to requests for information and logistical aspects of committee meetings and hearings.rn- PowerPoint presentations used for speeches that are not supplemented by speakers notes.rnDrafts, including but not limited to, drafts of reports, studies, speeches, testimony, publications.rn- Pre-decisional correspondence and email messages.rn- General technical analysis written to inform a broad audience about promising technologies, such as technical notes and technical information bulletins.rn- Fact sheets.rn- Copies of records made available via a web site."
Symptom screening and testing records - Federal Employees - Catalog,https://catalog.data.gov//dataset/symptom-screening-and-testing-records-federal-employees,"Records related to screening and testing intended to detect a possible communicable or infectious disease, if collected. Includes:rn- symptom check/screening datarn- testing records/resultsrnrnApplies only to records related to federal employees of the agency collecting the records."
Oracle  RAC - Catalog,https://catalog.data.gov//dataset/oracle-rac,"This is a database system which has previously been accredited under the I2F accredidation and is now being accredited on its own. This PTA is for the Oracle COTs product on its own, without the inclusion of any data. Systems that will store data within this system will be required separately to submit a PTA and PIA if required."
"International Agreements - All related background materials, routine correspondence and associated administrative materials. - Catalog",https://catalog.data.gov//dataset/international-agreements-all-related-background-materials-routine-correspondence-and-assoc,"Agreements with the international community and foreign countries, under which the Department provides or receives technologies, services, or data. Documents include the agreements and understandings, amendments, all communication and activities related to the agreements and understandings, and all related correspondence and other materials. This refers to the background materials, routine correspondence and administrative materials related to the agreements and understandings."
Inter-Agency Agreements and Intra-Agency Agreements - Catalog,https://catalog.data.gov//dataset/inter-agency-agreements-and-intra-agency-agreements,"Agreements between federal agencies, Components, state and local governments, tribal and non-governmental organizations. The Agreements delineate tasks, jurisdiction, standard operating procedures or other matters which the parties are duly authorized and directed to conduct. Documents include, but not are not limited to, official signed copies of the agreements/understanding, including formalized performance criteria for quality of service, definition of responsibilities, response times and volumes, charging, integrity guarantees, and non-disclosure agreements, reproduced copies thereof, amendments thereto, extensions thereto, applications for interoperability, evaluations of interoperability, continued conformance with requirements, and all related correspondence and other materials."
"International Agreements - Agreements and understandings, amendments, all communication and activities related to the agreements and understandings - Catalog",https://catalog.data.gov//dataset/international-agreements-agreements-and-understandings-amendments-all-communication-and-ac,"Agreements with the international community and foreign countries, under which the Department provides or receives technologies, services, or data. Documents include the agreements and understandings, amendments, all communication and activities related to the agreements and understandings, and all related correspondence and other materials. This refers to the amendments, communication and activities related to the agreements and understandings."
Declassification Request Files - Catalog,https://catalog.data.gov//dataset/declassification-request-files,"Include request forms, copies of email messages, source documents, and responses indicating outcome of request Declassification requests are received electronically or hard copy and are authorized by the originating law enforcement agency."
Raw Reporting Files - Catalog,https://catalog.data.gov//dataset/raw-reporting-files,"Include information Reports that contain raw, unevaluated intelligence on threat reporting originating from operational data (such as Homeland Intelligence Reports) and supporting documentation distributed via email and/or web based posting to support the Intelligence Community, DHS Components, the Private Sector and Federal, State, Local, Tribal and Foreign Governments."
Finished Intelligence Case Files - Catalog,https://catalog.data.gov//dataset/finished-intelligence-case-files,"Include, but is not limited to, finished intelligence and associated background material for products such as Warning Products identifying imminent homeland security threats, assessments providing intelligence analysis on specific topics, Executive Products providing intelligence reporting to DHS senior leadership, Intelligence Summaries about current intelligence events, and Periodic Reports containing intelligence awareness information for a specific region, sector, or area of interest."
Trip Books/Travel Materials - Catalog,https://catalog.data.gov//dataset/trip-books-travel-materials-74cde,"Complete record copies of trip books containing schedules, agendas, topics of discussions, issue and talking points, biographies, summary and/or position papers and information and background on countries visited."
Internal Agency Committee Records - Catalog,https://catalog.data.gov//dataset/internal-agency-committee-records-6e945,"Records documenting the establishment and formation of internal mission related committees and their significant actions and decisions. Records include, but are not limited to, records related to the establishment of the committee (e.g. charters, enacting legislation, filing letters to Congress, organization charts, committee bylaws, standard operating procedures, guidelines); records related to committee membership; records of committee meetings and hearings (e.g. agendas, meeting minutes, public comments, testimony received during hearings, transcripts of meetings and hearings); records related to committee findings (e.g. final reports, memoranda, letters to agency, studies produced by or for the committee); records related to research collected or created by the committee; correspondence; records related to committee termination; and other records documenting decisions, discussions, or actions related to the work of the committee."
Dissemination Files and Lists - Catalog,https://catalog.data.gov//dataset/dissemination-files-and-lists,"Dissemination files contain finished and current intelligence report information distributed to support the Intelligence Community, DHS Components and Federal, State, Local, Tribal and Foreign Governments. Dissemination lists contain contact information for the distribution of finished and current intelligence reports."
IWW 24 Hour Log-Input Records - Catalog,https://catalog.data.gov//dataset/iww-24-hour-log-input-records-7ef4b,"Data stored in the 24 Hour Log is received from the Intelligence Community (IC) via incoming record message traffic; classified and unclassified email; reports submitted via internal channels from DHS law enforcement components; reports (email, telephone, or facsimile) from Homeland Security mission partners (Federal, state, local, tribal, and industry) and reports broadcast by news media."
Requests for Information (RFI)/Data Calls - Catalog,https://catalog.data.gov//dataset/requests-for-information-rfi-data-calls,"Requests for information routinely received from DHS Components, the Private Sector, and Federal, State, and Local law enforcement agencies. Requests and responses are assigned an RFI number and catalogued for tracking purposes. Requests, research, responses and supporting documentation are maintained and disseminated electronically and additionally printed to hard copy and filed by FY and RFI number. Includes RFI data in any electronic information system (e.g. Pantheon)."
Administrative Standard Operating Procedures (SOPs) - Catalog,https://catalog.data.gov//dataset/administrative-standard-operating-procedures-sops-8e5a5,Guidance issued to achieve uniformity of the performance of an administrative function or detail instructions for day-to-day or administrative operations.
Internal Credentialing - Adverse Background Screening Results - Catalog,https://catalog.data.gov//dataset/internal-credentialing-adverse-background-screening-results-4eabd,Background screening and related services performed on employees or contractors requiring access to the Department Infrastructure or assets.
