name,url,summary
"Hospital Inpatient Potentially Preventable Complication (PPC) Statewide Observed Rates per 10,000 Discharges Trend Chart (SPARCS): Beginning 2013 ",https://health.data.ny.gov/Health/Hospital-Inpatient-Potentially-Preventable-Complic/ue5d-zuzp,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
Electronic Waste Recycling Facilities List,https://data.ny.gov/Energy-Environment/Electronic-Waste-Recycling-Facilities-List/bhia-729m,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
"PA: Asthma Emergency Department Visit Rate Per 10,000 by County: Latest Year ",https://health.data.ny.gov/Health/PA-Asthma-Emergency-Department-Visit-Rate-Per-10-0/nqrm-9y9u,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
"PA: Rate of Hospitalizations for Short-Term Complications of Diabetes per 10,000 by Age Range and County: Latest Year ",https://health.data.ny.gov/Health/PA-Rate-of-Hospitalizations-for-Short-Term-Complic/dbq9-t7nz,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
MTA General Transit Feed Specification (GTFS) Static Data,https://data.ny.gov/Transportation/MTA-General-Transit-Feed-Specification-GTFS-Static/fgm6-ccue,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
Patient Characteristics Survey (PCS): 2013,https://data.ny.gov/Human-Services/Patient-Characteristics-Survey-PCS-2013/ck8p-rrj5,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
All Payer Inpatient Major Potentially Preventable Complication (PPC) Rates by Hospital (SPARCS): Beginning 2013 ,https://health.data.ny.gov/Health/All-Payer-Inpatient-Major-Potentially-Preventable-/s3du-3m47,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
"PA: Age-Adjusted Heart Attack Hospitalization Rate per 10,000 by County: Latest Year ",https://health.data.ny.gov/Health/PA-Age-Adjusted-Heart-Attack-Hospitalization-Rate-/jicn-8qwt,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
STAR Credit and Exemption History: Beginning 2019,https://data.ny.gov/Government-Finance/STAR-Credit-and-Exemption-History-Beginning-2019/jajz-mu5n,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
Prevention Agenda 2019-2024 Tracking Indicators: County Most Recent Data ,https://health.data.ny.gov/Health/Prevention-Agenda-2019-2024-Tracking-Indicators-Co/47s5-ehya,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
Health Care Coverage Status (BRFSS): 2007-2010 ,https://health.data.ny.gov/Health/Health-Care-Coverage-Status-BRFSS-2007-2010/4kmw-8mvn,"IMPORTANT! PLEASE READ DISCLAIMER BEFORE USING DATA. To reduce the energy burden on income-qualified households within New York State, NYSERDA offers the EmPower New York (EmPower) program, a retrofit program that provides cost-effective electric reduction measures (i.e., primarily lighting and refrigerator replacements), and cost-effective home performance measures (i.e., insulation air sealing, heating system repair and replacments, and health and safety measures) to income qualified homeowners and renters. Home assessments and implementation services are provided by Building Performance Institute (BPI) Goldstar contractors to reduce energy use for low income households. This data set includes energy efficiency projects completed since January 2018 for households with income up to 60% area (county) median income.   "
Census 2010 and 2020 Population: Towns,https://data.ny.gov/Economic-Development/Census-2010-and-2020-Population-Towns/k8m4-juax,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
MTA Bus Speeds: Beginning 2020,https://data.ny.gov/Transportation/MTA-Bus-Speeds-Beginning-2020/6ksi-7cxr,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Mental Health Engagement in Care: 2014-2021,https://data.ny.gov/Human-Services/Mental-Health-Engagement-in-Care-2014-2021/my7w-v2ue,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
MTA NYCT Paratransit Pickup On-Time Performance: Beginning 2016,https://data.ny.gov/Transportation/MTA-NYCT-Paratransit-Pickup-On-Time-Performance-Be/rube-svnv,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
New York State Statewide COVID-19 Fatalities by Age Group (Archived) ,https://health.data.ny.gov/Health/New-York-State-Statewide-COVID-19-Fatalities-by-Ag/du97-svf7,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Community Health: New York State Percentage of Births to Teens - Aged 15-19 Trend Chart ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-of-Birt/ixqe-a47m,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Farmers' Markets with FCC Issued Map,https://data.ny.gov/Economic-Development/Farmers-Markets-with-FCC-Issued-Map/qe9f-z7rx,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
MTA NYCT Paratransit Customer Complaints: Beginning 2016,https://data.ny.gov/Transportation/MTA-NYCT-Paratransit-Customer-Complaints-Beginning/98mr-pebg,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
DOB NOW: Build – Approved Permits ,https://data.cityofnewyork.us/Housing-Development/DOB-NOW-Build-Approved-Permits/rbx6-tga4,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Public Pilot Pharmaceutical Take-Back Program Medication Collection Boxes Map,https://data.ny.gov/Energy-Environment/Public-Pilot-Pharmaceutical-Take-Back-Program-Medi/nqwu-rzab,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Electronic Waste Recycling Facilities List Data Lens,https://data.ny.gov/stories/s/3wcu-ixud,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Environmental Radiation Surveillance Indian Point Water Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Indian-Point-/ge4k-996x,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
"Community Health: Albany County Fatal Work-Related Injuries per 100,000 Employed Persons Aged 16 Years and Older Trend Chart ",https://health.data.ny.gov/Health/Community-Health-Albany-County-Fatal-Work-Related-/c5qj-m38h,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Environmental Radiation Surveillance Indian Point Air Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Indian-Point-/63d3-zb3z,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Creating Healthy Places Intervention Locations Map ,https://health.data.ny.gov/Health/Creating-Healthy-Places-Intervention-Locations-Map/f7wv-37n5,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
MTA Bus Service Delivered: 2015-2019,https://data.ny.gov/Transportation/MTA-Bus-Service-Delivered-2015-2019/tw28-zvtk,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Hospital Inpatient Discharges (SPARCS De-Identified): 2009 ,https://health.data.ny.gov/Health/Hospital-Inpatient-Discharges-SPARCS-De-Identified/q6hk-esrj,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Community Health: New York State Percentage of WIC Mothers Breastfeeding At Least 6 Months Trend Chart ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-of-WIC-/r4kn-u4a2,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Community Health: New York State Percentage of Children (aged 12-21 years) With Recommended Number of Well Child Visits in Government Sponsored Insurance Programs Trend Chart ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-of-Chil/rbtw-afev,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Water Furnace Geothermal Heat Pumps: Symphony Time Series: April 2015 - November 2016,https://data.ny.gov/Energy-Environment/Water-Furnace-Geothermal-Heat-Pumps-Symphony-Time-/48yz-n8mx,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
FHV Base Aggregate Report ,https://data.cityofnewyork.us/Transportation/FHV-Base-Aggregate-Report/2v9c-2k7f,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
MTA NYCT Reduced-Fare MetroCard History: 2018 - 2023,https://data.ny.gov/Transportation/MTA-NYCT-Reduced-Fare-MetroCard-History-2018-2023/v8fq-z483,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Licensed Home Care Services Agency Registration Status: 2019 ,https://health.data.ny.gov/Health/Licensed-Home-Care-Services-Agency-Registration-St/ra3v-zevu,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
"Community Health: Albany County Asthma Hospitalization Rate per 10,000 - Age 0-17 Years Trend Chart ",https://health.data.ny.gov/Health/Community-Health-Albany-County-Asthma-Hospitalizat/t82i-qtkx,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
DOB Complaints Received ,https://data.cityofnewyork.us/Housing-Development/DOB-Complaints-Received/eabe-havv,"Total Population of Regions, Counties, Towns, and Cities - 2010 and 2020"
Managed Care Utilization: Inpatient Average Length of Stay by Category and Payer: Latest Data ,https://health.data.ny.gov/Health/Managed-Care-Utilization-Inpatient-Average-Length-/y72j-spfe,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Community Health: New York State Percentage of Children (aged 2-20 years) With At Least One Dental visit in Government Sponsored Insurance Programs ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-of-Chil/hsf8-28qa,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Community Health: New York State Percentage of Sexually Active Young Women Aged 16 - 24 with at least one Chlamydia Test in the Medicaid Program Trend Chart: Beginning 2010 ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-of-Sexu/b47b-x9cs,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Community Health: New York State Percentage Obese (95th Percentile or Higher) Children (Aged 2-4 Years) in WIC Trend Chart ,https://health.data.ny.gov/Health/Community-Health-New-York-State-Percentage-Obese-9/7nd5-v2kz,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
New York State Statewide COVID-19 Testing ,https://health.data.ny.gov/Health/New-York-State-Statewide-COVID-19-Testing/jvfi-ffup,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
PA: Percentage of Births that are Preterm Trending Statewide: Beginning 2008 ,https://health.data.ny.gov/Health/PA-Percentage-of-Births-that-are-Preterm-Trending-/4wy6-393j,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
MTA NYCT Paratransit Max Ride Time Performance: 2018 - 2023,https://data.ny.gov/Transportation/MTA-NYCT-Paratransit-Max-Ride-Time-Performance-201/3te2-xtd4,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
MTA Procurements: Beginning 2018,https://data.ny.gov/Transportation/MTA-Procurements-Beginning-2018/twsw-2mqa,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
"Census 2010 and 2020 Population: Region, Counties, Cities, Towns, Villages",https://data.ny.gov/Economic-Development/Census-2010-and-2020-Population-Region-Counties-Ci/sxhg-qquj,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
MTA Subway Customer Journey-Focused Metrics: Beginning 2020,https://data.ny.gov/Transportation/MTA-Subway-Customer-Journey-Focused-Metrics-Beginn/4apg-4kt9,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Conservation Partnership Program Grants,https://data.ny.gov/Energy-Environment/Conservation-Partnership-Program-Grants/pvur-3dya,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Ginna Station Fish Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Ginna-Station/hxs7-39gi,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Education Public Contacts Data Lens,https://data.ny.gov/stories/s/ydpx-asyt,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Ginna Station Milk Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Ginna-Station/uwmq-gaww,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Ginna Station Air Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Ginna-Station/wja6-dj4f,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Lead Testing in School Drinking Water Sampling and Results: Compliance Year 2020 ,https://health.data.ny.gov/Health/Lead-Testing-in-School-Drinking-Water-Sampling-and/4n6n-zu56,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Hudson River Estuary Program's Index of Hudson River Benthic Mapping Reports at NYS Library: 2000 - 2016,https://data.ny.gov/Energy-Environment/Hudson-River-Estuary-Program-s-Index-of-Hudson-Riv/s7z5-ghee,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Community Health Indicator Reports (CHIRS): Trend Data ,https://health.data.ny.gov/Health/Community-Health-Indicator-Reports-CHIRS-Trend-Dat/jb5s-mei3,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Ginna Station Water Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Ginna-Station/iets-3cyn,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
PSYCKES Antipsychotic Polypharmacy Quality Indicators: Beginning 2012,https://data.ny.gov/Human-Services/PSYCKES-Antipsychotic-Polypharmacy-Quality-Indicat/gppk-4zzn,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Hospital Inpatient Discharges (SPARCS De-Identified): 2016 ,https://health.data.ny.gov/Health/Hospital-Inpatient-Discharges-SPARCS-De-Identified/gnzp-ekau,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Brookhaven National Laboratory Water Cesium-137 Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Brookhaven-Na/cvgq-t2xm,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Environmental Radiation Surveillance Brookhaven National Laboratory Water Gross Beta Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Brookhaven-Na/fjrp-jjjs,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Creating Healthy Places Intervention Counts by Intervention Type ,https://health.data.ny.gov/Health/Creating-Healthy-Places-Intervention-Counts-by-Int/8izk-twnj,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
NYS Forest Ranger Wildland Fire Reporting Database Map: Beginning 2008,https://data.ny.gov/Energy-Environment/NYS-Forest-Ranger-Wildland-Fire-Reporting-Database/b7g8-5ywk,"The column chart illustrates the distribution of inpatient average length of stay by service category for Medicaid, Commercial HMO, and Commercial PPO Payers. The chart uses statewide average rates of all insurance plans.  
"
Farmers' Markets in the SNAP Program Map,https://data.ny.gov/Economic-Development/Farmers-Markets-in-the-SNAP-Program-Map/i52p-rkd5,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Hospital Inpatient Discharges (SPARCS De-Identified): 2010 ,https://health.data.ny.gov/Health/Hospital-Inpatient-Discharges-SPARCS-De-Identified/mtfm-rxf4,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Active Projects Under Construction ,https://data.cityofnewyork.us/Housing-Development/Active-Projects-Under-Construction/8586-3zfm,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
"Organ Procurement Organizations, Eye Banks and Tissue Banks Map ",https://health.data.ny.gov/Health/Organ-Procurement-Organizations-Eye-Banks-and-Tiss/kszb-kvam,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
NYPD Arrests Data (Historic) ,https://data.cityofnewyork.us/Public-Safety/NYPD-Arrests-Data-Historic-/8h9b-rp9u,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Managed Care Utilization Cardiac Catheterization Procedures: Latest Data ,https://health.data.ny.gov/Health/Managed-Care-Utilization-Cardiac-Catheterization-P/cnp4-tfz9,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Nursing Home Profiles Quality Data: Beginning 2020 ,https://health.data.ny.gov/Health/Nursing-Home-Profiles-Quality-Data-Beginning-2020/ivgj-ga38,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA LIRR Service Reliability: Beginning 2015,https://data.ny.gov/Transportation/MTA-LIRR-Service-Reliability-Beginning-2015/x64c-i76x,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
US SBA COVID-19 Relief to NYS Business – Paycheck Protection Program,https://data.ny.gov/Economic-Development/US-SBA-COVID-19-Relief-to-NYS-Business-Paycheck-Pr/y8zq-jmz6,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Environmental Radiation Surveillance Indian Point Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Indian-Point-/ms7x-sfpf,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA Subway Accessible Station Platform Availability: Beginning 2018,https://data.ny.gov/Transportation/MTA-Subway-Accessible-Station-Platform-Availabilit/thh2-syn7,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA NYCT Paratransit Call Center Performance: Beginning 2016,https://data.ny.gov/Transportation/MTA-NYCT-Paratransit-Call-Center-Performance-Begin/6r5t-chrj,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA Bus Mean Distance Between Failures: Beginning 2015,https://data.ny.gov/Transportation/MTA-Bus-Mean-Distance-Between-Failures-Beginning-2/7mt2-y7ip,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA Subway Major Incidents: Beginning 2020,https://data.ny.gov/Transportation/MTA-Subway-Major-Incidents-Beginning-2020/j6d2-s8m2,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Harmful Algal Bloom Statewide Occurrence Summary Map: 2012-2018,https://data.ny.gov/Energy-Environment/Harmful-Algal-Bloom-Statewide-Occurrence-Summary-M/664z-q5vk,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Housing Maintenance Code Violations ,https://data.cityofnewyork.us/Housing-Development/Housing-Maintenance-Code-Violations/wvxf-dwi5,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Environmental Radiation Surveillance Nine Mile Point and James A. Fitzpatrick Fish Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Nine-Mile-Poi/vqbg-4c8a,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Environmental Radiation Surveillance Nine Mile Point and James A. Fitzpatrick Water Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Nine-Mile-Poi/n3ck-tqsu,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
MTA Subway Terminal On-Time Performance: Beginning 2020,https://data.ny.gov/Transportation/MTA-Subway-Terminal-On-Time-Performance-Beginning-/vtvh-gimj,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Street Hail Livery (SHL) Permits ,https://data.cityofnewyork.us/Transportation/Street-Hail-Livery-SHL-Permits/yhuu-4pt3,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Environmental Radiation Surveillance Nine Mile Point and James A Fitzpatrick Milk Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Nine-Mile-Poi/uuvi-guhk,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
Environmental Radiation Surveillance Nine Mile Point and James A. Fitzpatrick Air Readings: Beginning 2009 ,https://health.data.ny.gov/Health/Environmental-Radiation-Surveillance-Nine-Mile-Poi/iu8a-46gu,In the past decade the number of farmers' markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers' markets as well as the name and phone number of the market manager.
